-0.932836	 -0.374006
-0.600746	 -0.355613
-0.470149	 -0.318825
-0.324627	 -0.282037
-0.070896	 -0.079093
-0.987313	 1.189460
-0.970149	 1.152670
-0.947761	 0.723488
-0.912687	 0.478237
-0.850746	 0.570206
-0.597015	 0.760275
-0.466418	 0.686700
-0.320896	 0.551812
-0.141791	 0.263644
-0.119403	 0.226856
-0.100746	 0.190069
-0.078358	 0.159412
-0.022388	 0.068670
